label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm,qw,qx,qy,qz
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4095,0.5054,-0.3906,0.6514
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4094,0.5057,-0.3906,0.6512
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4091,0.5063,-0.3912,0.6506
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4089,0.5068,-0.3917,0.6500
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4091,0.5068,-0.3918,0.6498
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4095,0.5062,-0.3917,0.6501
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4097,0.5057,-0.3912,0.6506
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4095,0.5062,-0.3908,0.6506
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4098,0.5063,-0.3909,0.6503
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4104,0.5060,-0.3911,0.6500
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5057,-0.3914,0.6499
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4112,0.5056,-0.3915,0.6497
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5059,-0.3915,0.6494
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5061,-0.3913,0.6493
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4115,0.5057,-0.3909,0.6497
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4117,0.5054,-0.3906,0.6500
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5060,-0.3906,0.6499
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5060,-0.3906,0.6498
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5054,-0.3908,0.6500
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5054,-0.3906,0.6503
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4108,0.5058,-0.3901,0.6505
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5056,-0.3892,0.6514
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4104,0.5051,-0.3885,0.6523
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5050,-0.3887,0.6521
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5057,-0.3894,0.6512
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5062,-0.3898,0.6506
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4110,0.5059,-0.3896,0.6506
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5057,-0.3897,0.6506
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4110,0.5062,-0.3900,0.6502
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5067,-0.3902,0.6498
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4108,0.5068,-0.3903,0.6496
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5065,-0.3901,0.6498
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5065,-0.3904,0.6497
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5074,-0.3912,0.6488
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4108,0.5071,-0.3917,0.6486
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5062,-0.3915,0.6492
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5060,-0.3915,0.6494
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4104,0.5071,-0.3916,0.6489
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5070,-0.3917,0.6489
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4108,0.5062,-0.3917,0.6493
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5057,-0.3918,0.6494
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4110,0.5061,-0.3919,0.6491
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4108,0.5067,-0.3920,0.6487
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4117,0.5062,-0.3928,0.6481
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4120,0.5060,-0.3934,0.6476
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4118,0.5070,-0.3943,0.6464
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5089,-0.3960,0.6440
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5109,-0.3975,0.6415
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5125,-0.3983,0.6396
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5137,-0.3994,0.6384
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4106,0.5134,-0.4006,0.6382
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4101,0.5129,-0.4021,0.6380
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4102,0.5116,-0.4040,0.6378
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4100,0.5107,-0.4051,0.6379
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4096,0.5106,-0.4052,0.6382
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4091,0.5110,-0.4048,0.6385
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4089,0.5110,-0.4042,0.6390
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4098,0.5104,-0.4047,0.6386
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5095,-0.4056,0.6379
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4122,0.5092,-0.4061,0.6371
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4126,0.5096,-0.4060,0.6366
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4125,0.5100,-0.4054,0.6367
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4127,0.5093,-0.4053,0.6371
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4133,0.5087,-0.4054,0.6373
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4132,0.5089,-0.4053,0.6371
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4130,0.5093,-0.4051,0.6371
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4130,0.5090,-0.4047,0.6377
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4129,0.5082,-0.4044,0.6385
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4124,0.5079,-0.4042,0.6392
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4120,0.5081,-0.4042,0.6393
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4120,0.5080,-0.4044,0.6392
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4122,0.5078,-0.4042,0.6394
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4127,0.5072,-0.4041,0.6396
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4132,0.5071,-0.4048,0.6389
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4138,0.5072,-0.4057,0.6379
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4150,0.5067,-0.4062,0.6372
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4161,0.5060,-0.4061,0.6371
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4163,0.5060,-0.4058,0.6371
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4156,0.5068,-0.4058,0.6370
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4150,0.5075,-0.4058,0.6368
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4153,0.5070,-0.4055,0.6372
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4155,0.5067,-0.4052,0.6375
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4154,0.5068,-0.4052,0.6375
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4153,0.5069,-0.4052,0.6376
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4152,0.5067,-0.4044,0.6383
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4155,0.5056,-0.4036,0.6394
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4154,0.5051,-0.4029,0.6403
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4152,0.5055,-0.4031,0.6400
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4147,0.5066,-0.4039,0.6390
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4143,0.5073,-0.4042,0.6385
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4144,0.5073,-0.4045,0.6382
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4130,0.5099,-0.4058,0.6362
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5141,-0.4075,0.6334
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4094,0.5167,-0.4091,0.6310
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4100,0.5163,-0.4097,0.6305
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5145,-0.4092,0.6315
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5143,-0.4092,0.6318
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4099,0.5154,-0.4094,0.6314
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4099,0.5153,-0.4088,0.6320
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4106,0.5136,-0.4081,0.6333
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5121,-0.4076,0.6345
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5123,-0.4073,0.6349
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4097,0.5140,-0.4064,0.6346
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4025,0.5186,-0.3600,0.6629
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4028,0.5179,-0.3597,0.6634
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4023,0.5187,-0.3600,0.6630
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4021,0.5193,-0.3604,0.6624
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4025,0.5184,-0.3604,0.6628
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4029,0.5176,-0.3605,0.6631
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4026,0.5180,-0.3607,0.6629
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4022,0.5190,-0.3608,0.6624
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4022,0.5192,-0.3612,0.6619
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4028,0.5182,-0.3613,0.6623
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4037,0.5163,-0.3607,0.6636
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4037,0.5163,-0.3605,0.6636
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4031,0.5175,-0.3605,0.6631
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4030,0.5178,-0.3604,0.6630
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4035,0.5167,-0.3604,0.6636
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4038,0.5157,-0.3602,0.6642
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4026,0.5172,-0.3600,0.6639
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4024,0.5180,-0.3600,0.6635
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4029,0.5175,-0.3602,0.6635
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4039,0.5151,-0.3608,0.6643
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4059,0.5108,-0.3621,0.6656
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4092,0.5071,-0.3647,0.6651
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4128,0.5048,-0.3674,0.6631
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4156,0.5049,-0.3677,0.6612
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4161,0.5066,-0.3665,0.6602
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4164,0.5078,-0.3658,0.6595
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4169,0.5078,-0.3660,0.6591
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4169,0.5078,-0.3660,0.6591
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4180,0.5082,-0.3666,0.6577
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4186,0.5099,-0.3660,0.6564
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4186,0.5126,-0.3640,0.6553
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4181,0.5136,-0.3635,0.6552
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4178,0.5134,-0.3643,0.6551
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4172,0.5131,-0.3651,0.6553
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4162,0.5132,-0.3651,0.6558
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4156,0.5134,-0.3646,0.6564
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4156,0.5134,-0.3646,0.6564
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4138,0.5144,-0.3635,0.6573
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4134,0.5145,-0.3638,0.6573
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4134,0.5140,-0.3637,0.6577
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4133,0.5136,-0.3635,0.6582
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4131,0.5137,-0.3636,0.6582
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4124,0.5145,-0.3641,0.6578
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4121,0.5148,-0.3641,0.6577
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4128,0.5139,-0.3638,0.6582
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4128,0.5138,-0.3635,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4124,0.5146,-0.3632,0.6581
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4121,0.5152,-0.3632,0.6579
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4125,0.5146,-0.3632,0.6581
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4131,0.5136,-0.3627,0.6588
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4128,0.5138,-0.3618,0.6593
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5156,-0.3604,0.6595
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5159,-0.3593,0.6599
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5155,-0.3582,0.6607
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4115,0.5155,-0.3577,0.6611
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5165,-0.3577,0.6606
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5172,-0.3581,0.6599
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5173,-0.3583,0.6596
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4115,0.5163,-0.3583,0.6601
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5157,-0.3584,0.6603
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5166,-0.3582,0.6600
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4110,0.5178,-0.3580,0.6595
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5180,-0.3579,0.6592
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5176,-0.3576,0.6595
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4118,0.5168,-0.3575,0.6599
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5170,-0.3580,0.6595
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5178,-0.3583,0.6589
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5178,-0.3588,0.6586
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4121,0.5167,-0.3591,0.6589
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4124,0.5161,-0.3591,0.6593
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5181,-0.3591,0.6586
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4093,0.5204,-0.3594,0.6577
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4095,0.5197,-0.3603,0.6576
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4107,0.5173,-0.3605,0.6586
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5160,-0.3602,0.6594
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4104,0.5178,-0.3598,0.6588
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4090,0.5206,-0.3597,0.6576
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4089,0.5211,-0.3601,0.6569
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4100,0.5193,-0.3608,0.6573
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5170,-0.3606,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5179,-0.3599,0.6583
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4099,0.5202,-0.3596,0.6573
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4097,0.5208,-0.3596,0.6570
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.5192,-0.3599,0.6577
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5170,-0.3602,0.6585
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4108,0.5181,-0.3601,0.6582
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4099,0.5198,-0.3599,0.6575
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4099,0.5200,-0.3598,0.6574
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4106,0.5185,-0.3599,0.6580
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4113,0.5169,-0.3600,0.6588
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4107,0.5179,-0.3600,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4106,0.5184,-0.3599,0.6581
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4111,0.5176,-0.3598,0.6585
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5162,-0.3596,0.6592
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5160,-0.3593,0.6595
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5170,-0.3593,0.6591
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4109,0.5179,-0.3597,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4114,0.5171,-0.3597,0.6588
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5161,-0.3595,0.6594
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4120,0.5161,-0.3594,0.6594
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4117,0.5169,-0.3597,0.6587
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4118,0.5172,-0.3597,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4122,0.5161,-0.3594,0.6592
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4123,0.5156,-0.3593,0.6596
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4119,0.5162,-0.3597,0.6592
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4116,0.5170,-0.3604,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4118,0.5168,-0.3602,0.6584
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4123,0.5157,-0.3599,0.6592
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4124,0.5151,-0.3602,0.6594
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4120,0.5159,-0.3603,0.6590
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4120,0.5162,-0.3605,0.6587
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4126,0.5153,-0.3611,0.6587
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4134,0.5139,-0.3618,0.6589
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4153,0.5123,-0.3636,0.6579
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4163,0.5131,-0.3647,0.6561
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4166,0.5146,-0.3647,0.6547
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4172,0.5147,-0.3644,0.6544
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4179,0.5135,-0.3642,0.6549
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4177,0.5134,-0.3643,0.6552
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4166,0.5151,-0.3644,0.6545
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4164,0.5162,-0.3645,0.6536
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4167,0.5164,-0.3642,0.6536
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4170,0.5157,-0.3638,0.6541
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4171,0.5154,-0.3637,0.6544
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4164,0.5165,-0.3640,0.6537
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4158,0.5174,-0.3636,0.6536
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4163,0.5161,-0.3631,0.6546
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4165,0.5151,-0.3627,0.6555
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4160,0.5153,-0.3626,0.6557
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4153,0.5167,-0.3632,0.6548
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4147,0.5179,-0.3633,0.6541
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4153,0.5167,-0.3629,0.6549
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4160,0.5148,-0.3625,0.6561
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4164,0.5136,-0.3621,0.6570
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4161,0.5140,-0.3621,0.6570
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4156,0.5148,-0.3622,0.6566
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4156,0.5145,-0.3620,0.6569
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4163,0.5131,-0.3621,0.6575
B,1.0000,0.0000,0.0000,0.0000,0.0000,0.4159,0.5139,-0.3636,0.6563
