label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm
I,0.7741,0.2010,0.7773,0.7660,0.0000
I,0.7950,0.2784,0.7689,0.7872,0.0116
I,0.8033,0.2010,0.7941,0.7660,0.0000
I,0.7908,0.2938,0.8025,0.7801,0.0174
I,0.7573,0.2010,0.7773,0.7411,0.0000
I,0.7992,0.2423,0.7689,0.7234,0.0000
I,0.7573,0.2216,0.7941,0.7305,0.0000
I,0.7573,0.2216,0.7311,0.7199,0.0000
I,0.7531,0.1907,0.7605,0.7092,0.0000
I,0.7322,0.1753,0.7437,0.7234,0.0000
I,0.7573,0.1186,0.7269,0.7305,0.0000
I,0.7699,0.1959,0.7647,0.7270,0.0000
I,0.7490,0.2990,0.7353,0.7447,0.0000
I,0.7364,0.1649,0.7479,0.7163,0.0000
I,0.7322,0.2010,0.7437,0.7305,0.0000
I,0.6778,0.2062,0.7689,0.7447,0.0000
I,0.7448,0.2216,0.8067,0.7660,0.0000
I,0.7280,0.2165,0.7605,0.7340,0.0000
I,0.7615,0.2835,0.8025,0.7234,0.0000
I,0.7322,0.2010,0.7521,0.7057,0.0000
I,0.7573,0.2629,0.8067,0.7270,0.0000
I,0.7531,0.2371,0.7605,0.7270,0.0000
I,0.7950,0.2371,0.7857,0.7447,0.0000
I,0.7992,0.2990,0.7689,0.7270,0.0000
I,0.7992,0.2629,0.8067,0.7270,0.0000
I,0.8703,0.3454,0.8151,0.7730,0.0000
I,0.9540,0.4381,0.8655,0.7837,0.0000
I,1.0000,0.5361,0.9202,0.7908,0.0378
I,0.9874,0.4588,0.8529,0.7837,0.0262
I,0.8954,0.4536,0.8151,0.7589,0.0000
I,0.9289,0.4278,0.8950,0.7943,0.0116
I,0.8661,0.4536,0.8529,0.8085,0.0174
I,0.9582,0.5309,0.8067,0.7837,0.0320
I,0.9372,0.4948,0.7605,0.7766,0.0320
I,0.8661,0.3557,0.8067,0.7376,0.0145
I,0.8577,0.3711,0.8487,0.7624,0.0291
I,0.8703,0.4381,0.7857,0.7270,0.0174
I,0.9121,0.3763,0.8025,0.7837,0.0174
I,0.8619,0.5000,0.8277,0.7660,0.0116
I,0.8201,0.3505,0.8067,0.7730,0.0000
I,0.7950,0.3763,0.8529,0.7376,0.0349
I,0.8201,0.3299,0.8025,0.7518,0.0000
I,0.8368,0.3402,0.7731,0.7376,0.0000
I,0.8619,0.4381,0.8445,0.7695,0.0320
I,0.8368,0.3557,0.8025,0.7589,0.0058
I,0.8661,0.4021,0.7941,0.7837,0.0320
I,0.8201,0.3402,0.8445,0.7589,0.0000
I,0.8661,0.3557,0.7773,0.7589,0.0029
I,0.8033,0.2732,0.7941,0.7270,0.0000
I,0.8410,0.2577,0.7479,0.7482,0.0000
I,0.7992,0.2629,0.8067,0.7518,0.0000
I,0.8661,0.3402,0.8277,0.7624,0.0000
I,0.7657,0.3608,0.8067,0.7340,0.0000
I,0.8033,0.3505,0.7773,0.7589,0.0029
I,0.7992,0.3814,0.7941,0.7447,0.0174
I,0.7741,0.3505,0.8361,0.7340,0.0407
I,0.7950,0.3557,0.8193,0.7837,0.0581
I,0.7992,0.4021,0.8109,0.7801,0.0291
I,0.7866,0.3866,0.8445,0.7624,0.0349
I,0.7615,0.3969,0.8067,0.7837,0.0669
I,0.8410,0.4021,0.8992,0.8085,0.0581
I,0.7866,0.3557,0.8235,0.7837,0.1047
I,0.8033,0.3660,0.8992,0.8440,0.1308
I,0.7908,0.3711,0.8950,0.8156,0.1076
I,0.8033,0.3660,0.8697,0.8298,0.1250
I,0.7364,0.3557,0.8571,0.8156,0.1163
I,0.7992,0.3557,0.9160,0.7943,0.0959
I,0.7322,0.3557,0.8950,0.8369,0.0843
I,0.7615,0.3814,0.8613,0.8475,0.0785
I,0.7406,0.4021,0.8487,0.8298,0.0465
I,0.7741,0.3557,0.8992,0.8227,0.0785
I,0.7280,0.3557,0.9118,0.8156,0.0785
I,0.7322,0.3196,0.8697,0.8262,0.0814
I,0.7322,0.3557,0.8529,0.8404,0.0698
I,0.7364,0.4227,0.9034,0.8298,0.0988
I,0.7364,0.3041,0.8655,0.7837,0.0174
I,0.7113,0.3557,0.8529,0.7943,0.0145
I,0.7406,0.3196,0.8445,0.7837,0.0320
I,0.7322,0.2887,0.8445,0.7801,0.0029
I,0.7280,0.2474,0.8487,0.7837,0.0233
I,0.7364,0.2680,0.8109,0.7695,0.0145
I,0.6987,0.2268,0.8067,0.7766,0.0000
I,0.7364,0.2629,0.8025,0.7589,0.0000
I,0.7322,0.1856,0.8361,0.7411,0.0000
I,0.7071,0.1804,0.8445,0.7270,0.0000
I,0.7322,0.2474,0.8067,0.7695,0.0000
I,0.7322,0.2165,0.8067,0.7624,0.0000
I,0.7029,0.2010,0.7899,0.7695,0.0000
I,0.7280,0.2577,0.8067,0.7447,0.0000
I,0.7322,0.2990,0.8067,0.7660,0.0000
I,0.7238,0.1289,0.7815,0.7801,0.0000
I,0.7322,0.1907,0.7311,0.7376,0.0000
I,0.7155,0.1649,0.8025,0.7447,0.0000
I,0.7448,0.2371,0.7605,0.7624,0.0000
I,0.7322,0.2680,0.7605,0.7163,0.0000
I,0.7364,0.2577,0.8067,0.7447,0.0000
I,0.7238,0.2629,0.7899,0.7730,0.0000
I,0.7448,0.2268,0.8277,0.7270,0.0000
I,0.7950,0.1907,0.7353,0.7624,0.0000
I,0.7741,0.2320,0.7941,0.7305,0.0000
I,0.6820,0.1959,0.6975,0.7376,0.0000
I,0.7322,0.2062,0.7479,0.7163,0.0000
I,0.7322,0.1753,0.7773,0.7270,0.0000
I,0.7197,0.1907,0.7437,0.7092,0.0000
I,0.7280,0.2062,0.7941,0.7447,0.0000
I,0.7280,0.2010,0.7605,0.7660,0.0000
I,0.7322,0.1907,0.7395,0.7270,0.0000
I,0.7322,0.1082,0.7773,0.7305,0.0000
I,0.7113,0.1546,0.7353,0.7482,0.0000
I,0.6904,0.0515,0.8235,0.7482,0.0000
I,0.7113,0.1289,0.7395,0.7163,0.0000
I,0.7029,0.1701,0.7647,0.7270,0.0000
I,0.7280,0.1753,0.7479,0.7376,0.0000
I,0.7113,0.1907,0.7815,0.7376,0.0000
I,0.7531,0.1753,0.8067,0.7270,0.0000
I,0.7322,0.1907,0.7521,0.7340,0.0000
I,0.7071,0.1392,0.7521,0.7234,0.0000
I,0.7322,0.1907,0.7857,0.7270,0.0000
I,0.7029,0.1907,0.8277,0.7801,0.0000
I,0.7490,0.2887,0.8950,0.7624,0.0000
I,0.7992,0.2268,0.8067,0.7589,0.0378
I,0.7029,0.2474,0.7815,0.7624,0.0000
I,0.7406,0.2577,0.8067,0.7376,0.0000
I,0.7238,0.3608,0.8277,0.8191,0.0407
I,0.7782,0.4278,0.8782,0.8227,0.0523
I,0.7992,0.4227,0.8067,0.8262,0.1076
I,0.7531,0.3144,0.8445,0.7943,0.0523
I,0.7531,0.3557,0.8655,0.7979,0.0727
I,0.7531,0.3866,0.8613,0.8298,0.1076
I,0.7322,0.4278,0.8445,0.7872,0.1105
I,0.7992,0.3557,0.8319,0.8156,0.0959
I,0.8117,0.3814,0.8782,0.8617,0.1192
I,0.7531,0.4175,0.8067,0.8156,0.0930
I,0.7992,0.4227,0.9034,0.8546,0.1163
I,0.7950,0.4845,0.8613,0.8333,0.1250
I,0.8159,0.4330,0.8067,0.8440,0.1163
I,0.7992,0.3557,0.8067,0.8191,0.0814
I,0.7448,0.3557,0.8067,0.8085,0.0872
I,0.7490,0.2784,0.8151,0.8191,0.0698
I,0.7866,0.3351,0.7605,0.7837,0.0494
I,0.7782,0.3557,0.8067,0.8085,0.0465
I,0.7406,0.3196,0.8067,0.8014,0.0814
I,0.7615,0.2887,0.8067,0.7766,0.0233
I,0.7992,0.2887,0.7773,0.7801,0.0174
I,0.7699,0.2577,0.7521,0.7482,0.0291
I,0.7406,0.1907,0.7479,0.7730,0.0000
I,0.7908,0.3402,0.8067,0.7518,0.0000
I,0.7615,0.2990,0.8067,0.7695,0.0000
I,0.8619,0.6546,0.7983,0.7057,0.0000
I,0.8619,0.6753,0.7395,0.6489,0.0000
I,0.9038,0.6082,0.7563,0.6950,0.0000
I,0.8536,0.4897,0.7185,0.6383,0.0000
I,0.8661,0.5670,0.7311,0.6596,0.0000
I,0.8619,0.5515,0.6975,0.6454,0.0000
I,0.8787,0.5825,0.7395,0.6525,0.0000
I,0.8619,0.5567,0.6975,0.6702,0.0000
I,0.8452,0.6186,0.6975,0.6596,0.0000
I,0.8452,0.5361,0.6933,0.6667,0.0000
I,0.8368,0.6340,0.6807,0.6667,0.0000
I,0.8661,0.6546,0.7395,0.6170,0.0000
I,0.8368,0.5722,0.7101,0.6277,0.0000
I,0.8787,0.6289,0.7395,0.6667,0.0000
I,0.8703,0.5876,0.7227,0.6809,0.0000
I,0.8452,0.6082,0.7647,0.6312,0.0000
I,0.8410,0.5412,0.6849,0.6277,0.0000
I,0.8619,0.4845,0.6639,0.6489,0.0000
I,0.8661,0.5876,0.7269,0.6631,0.0000
I,0.7992,0.6031,0.7647,0.6277,0.0000
I,0.8410,0.5464,0.7773,0.6454,0.0000
I,0.8368,0.5928,0.7353,0.6525,0.0000
I,0.8661,0.6289,0.7857,0.6809,0.0000
I,0.8410,0.5773,0.7521,0.6312,0.0000
I,0.8661,0.6598,0.8025,0.7305,0.0000
I,0.8661,0.5928,0.7689,0.6596,0.0000
I,0.8661,0.6495,0.7269,0.6738,0.0000
I,0.8452,0.5979,0.7185,0.6277,0.0000
I,0.8243,0.6289,0.7521,0.6135,0.0000
I,0.8243,0.5928,0.7227,0.6135,0.0000
I,0.8619,0.5361,0.6597,0.6206,0.0000
I,0.8661,0.5619,0.7185,0.6489,0.0000
I,0.8619,0.5928,0.7353,0.6348,0.0000
I,0.8577,0.5515,0.6807,0.6135,0.0000
I,0.8912,0.5876,0.7605,0.6241,0.0000
I,0.8243,0.5773,0.6975,0.6489,0.0000
I,0.8410,0.5773,0.7395,0.6135,0.0000
I,0.8117,0.5876,0.7185,0.6206,0.0000
I,0.8536,0.6237,0.6975,0.6667,0.0000
I,0.8661,0.5206,0.7983,0.6383,0.0000
I,0.8619,0.5567,0.7437,0.6064,0.0000
I,0.8661,0.5361,0.7605,0.6277,0.0000
I,0.8075,0.5515,0.7101,0.6135,0.0000
I,0.8536,0.6237,0.7395,0.6135,0.0000
I,0.8536,0.5670,0.6723,0.6099,0.0000
I,0.8243,0.5258,0.6933,0.6525,0.0000
I,0.8201,0.5052,0.7143,0.6312,0.0000
I,0.8619,0.5258,0.7143,0.6135,0.0000
I,0.8494,0.4897,0.7437,0.6135,0.0000
I,0.8494,0.5155,0.7227,0.6099,0.0000
I,0.8536,0.4948,0.7185,0.6454,0.0000
I,0.8494,0.5515,0.7311,0.6135,0.0000
I,0.8075,0.5258,0.7143,0.5816,0.0000
I,0.8368,0.4948,0.6723,0.5993,0.0000
I,0.8033,0.4742,0.6723,0.6064,0.0000
I,0.8117,0.5155,0.7185,0.6454,0.0000
I,0.8619,0.5567,0.7353,0.6418,0.0000
I,0.8285,0.5206,0.6597,0.6525,0.0000
I,0.8870,0.5412,0.7269,0.6525,0.0000
I,0.8075,0.4742,0.6723,0.6241,0.0000
I,0.8285,0.4897,0.7185,0.6277,0.0000
I,0.8452,0.5103,0.7101,0.5887,0.0000
I,0.8452,0.5206,0.6723,0.5957,0.0000
I,0.8201,0.5928,0.6933,0.6312,0.0000
I,0.8368,0.5361,0.7185,0.6383,0.0000
I,0.8577,0.5464,0.7227,0.6383,0.0000
I,0.8661,0.4845,0.7353,0.6028,0.0000
I,0.8368,0.5515,0.6555,0.6241,0.0000
I,0.8619,0.5258,0.7647,0.6525,0.0000
I,0.8619,0.5722,0.7311,0.6135,0.0000
I,0.8033,0.4948,0.7101,0.6454,0.0000
I,0.8577,0.4742,0.6723,0.6099,0.0000
I,0.8368,0.4536,0.7395,0.6135,0.0000
I,0.8368,0.5206,0.6597,0.6206,0.0000
I,0.8661,0.5206,0.7017,0.6525,0.0000
I,0.8033,0.5464,0.7437,0.6241,0.0000
I,0.7950,0.5103,0.6933,0.6170,0.0000
I,0.8703,0.5103,0.6513,0.6383,0.0000
I,0.8870,0.5000,0.6597,0.6383,0.0000
I,0.8494,0.5309,0.7143,0.6312,0.0000
I,0.8703,0.5515,0.6723,0.6312,0.0000
I,0.7992,0.4639,0.6723,0.5993,0.0000
I,0.8033,0.5052,0.7185,0.6418,0.0000
I,0.8285,0.5206,0.6723,0.6135,0.0000
I,0.8243,0.5000,0.6723,0.6312,0.0000
I,0.7992,0.5567,0.6975,0.6383,0.0000
I,0.8285,0.4845,0.7059,0.6135,0.0000
I,0.8243,0.5103,0.6807,0.6170,0.0000
I,0.8201,0.5206,0.6849,0.6241,0.0000
I,0.8536,0.5206,0.7353,0.6099,0.0000
I,0.8201,0.4691,0.6975,0.6241,0.0000
I,0.7992,0.4536,0.7185,0.6135,0.0000
I,0.8536,0.5206,0.6807,0.6135,0.0000
I,0.8075,0.5206,0.6723,0.6028,0.0000
I,0.8075,0.4433,0.6471,0.6348,0.0000
I,0.7950,0.4278,0.6597,0.6312,0.0000
I,0.8410,0.5258,0.7143,0.6064,0.0000
I,0.8117,0.4691,0.6765,0.6170,0.0000
I,0.8117,0.4845,0.6513,0.6241,0.0000
I,0.8033,0.4742,0.6849,0.5780,0.0000
I,0.8661,0.5052,0.6933,0.6170,0.0000
I,0.8033,0.4227,0.6933,0.6312,0.0000
I,0.8410,0.4227,0.6807,0.6028,0.0000
I,0.8368,0.4381,0.6723,0.6489,0.0000
I,0.8285,0.4639,0.6975,0.6064,0.0000
I,0.8661,0.4433,0.6849,0.6135,0.0000
I,0.8201,0.5412,0.6471,0.5957,0.0000
I,0.9079,0.5258,0.6975,0.6028,0.0000
I,0.8033,0.4691,0.6891,0.6028,0.0000
I,0.8577,0.4742,0.7017,0.6170,0.0000
I,0.8285,0.5052,0.7311,0.6383,0.0000
I,0.8285,0.4433,0.7269,0.6631,0.0000
I,0.8661,0.4794,0.6849,0.6028,0.0000
I,0.8452,0.5206,0.6975,0.5780,0.0000
I,0.8243,0.5103,0.6681,0.6170,0.0000
I,0.8075,0.5206,0.7269,0.6383,0.0000
I,0.8201,0.5567,0.6681,0.6135,0.0000
I,0.7741,0.4330,0.6933,0.6099,0.0000
I,0.7992,0.5103,0.6849,0.5922,0.0000
I,0.7908,0.4845,0.6303,0.5957,0.0000
I,0.7950,0.5258,0.6261,0.6028,0.0000
I,0.8619,0.5206,0.7395,0.6489,0.0000
I,0.7950,0.4588,0.6681,0.6064,0.0000
I,0.8452,0.5155,0.6933,0.6241,0.0000
I,0.7741,0.5979,0.6975,0.5603,0.0000
I,0.7824,0.5155,0.6807,0.5674,0.0000
I,0.7992,0.4485,0.6933,0.5957,0.0000
I,0.8117,0.5206,0.6891,0.6064,0.0000
I,0.7950,0.5567,0.6513,0.6028,0.0000
I,0.8159,0.5206,0.6807,0.6454,0.0000
I,0.7992,0.5361,0.6513,0.6135,0.0000
I,0.8117,0.5052,0.6387,0.6135,0.0000
I,0.7992,0.4381,0.7101,0.6170,0.0000
I,0.7992,0.5206,0.6639,0.5922,0.0000
I,0.8033,0.4381,0.6471,0.5887,0.0000
I,0.8661,0.5928,0.6345,0.5851,0.0000
I,0.8033,0.5103,0.6975,0.6135,0.0000
I,0.7573,0.4536,0.6765,0.6241,0.0000
I,0.8577,0.4742,0.6723,0.6135,0.0000
I,0.7741,0.4639,0.6681,0.6206,0.0000
I,0.8201,0.4485,0.6807,0.5957,0.0000
I,0.8033,0.4588,0.6765,0.6135,0.0000
I,0.7908,0.5206,0.6681,0.6028,0.0000
I,0.8117,0.5206,0.6681,0.6064,0.0000
I,0.7992,0.5206,0.6345,0.6525,0.0000
I,0.8075,0.4227,0.6891,0.6135,0.0000
I,0.8201,0.4845,0.7101,0.6099,0.0000
I,0.8243,0.4948,0.6975,0.5567,0.0000
I,0.8159,0.4536,0.7143,0.6206,0.0000
I,0.7908,0.4948,0.6723,0.5496,0.0000
I,0.7992,0.3557,0.6723,0.5603,0.0000
I,0.7992,0.3557,0.6639,0.5709,0.0000
I,0.7782,0.3351,0.5714,0.5780,0.0000
I,0.7741,0.4433,0.6723,0.5567,0.0000
I,0.8117,0.3711,0.6681,0.5567,0.0000
I,0.7615,0.4227,0.6303,0.6135,0.0000
I,0.8033,0.3711,0.6134,0.5745,0.0000
I,0.7992,0.3711,0.6218,0.5922,0.0000
I,0.8410,0.4691,0.6471,0.5887,0.0000
I,0.7908,0.3814,0.6134,0.5709,0.0000
I,0.7992,0.3041,0.7059,0.5957,0.0000
I,0.7992,0.4381,0.6723,0.5709,0.0000
I,0.7992,0.3351,0.6345,0.5887,0.0000
I,0.7741,0.3557,0.6723,0.5922,0.0000
I,0.7741,0.3814,0.6723,0.5780,0.0000
I,0.7322,0.3093,0.6261,0.6135,0.0000
I,0.7992,0.4072,0.6933,0.5780,0.0000
I,0.7741,0.3918,0.6008,0.5957,0.0000
I,0.8201,0.3814,0.6471,0.5567,0.0000
I,0.7573,0.3196,0.6471,0.5567,0.0000
I,0.7531,0.3041,0.5882,0.5816,0.0000
I,0.7782,0.3041,0.7353,0.6135,0.0000
I,0.7406,0.3814,0.6261,0.5709,0.0000
I,0.8117,0.3814,0.6807,0.6170,0.0000
I,0.7782,0.3557,0.6681,0.5461,0.0000
I,0.7950,0.4124,0.6933,0.6028,0.0000
I,0.7699,0.3093,0.6008,0.5567,0.0000
I,0.7950,0.4072,0.5966,0.6241,0.0000
I,0.8075,0.3505,0.6134,0.5957,0.0000
I,0.7448,0.4021,0.6218,0.5603,0.0000
I,0.7531,0.4021,0.6597,0.5887,0.0000
I,0.7866,0.3711,0.7017,0.5532,0.0000
I,0.7992,0.3247,0.6975,0.5567,0.0000
I,0.8368,0.3402,0.6471,0.5567,0.0000
I,0.7866,0.4021,0.6345,0.5709,0.0000
I,0.7950,0.4072,0.6597,0.5603,0.0000
I,0.7782,0.4227,0.6345,0.5745,0.0000
I,0.8033,0.3660,0.6597,0.6064,0.0000
I,0.8075,0.3557,0.6429,0.5426,0.0000
I,0.7699,0.4485,0.7101,0.5887,0.0000
I,0.7992,0.3454,0.6513,0.5603,0.0000
I,0.7615,0.3247,0.6807,0.6028,0.0000
I,0.7364,0.4330,0.6471,0.5709,0.0000
I,0.7448,0.4278,0.6345,0.5922,0.0000
I,0.7782,0.3093,0.6176,0.6135,0.0000
I,0.7992,0.3814,0.5840,0.5674,0.0000
I,0.8201,0.4021,0.6513,0.5461,0.0000
I,0.7908,0.4485,0.5672,0.6099,0.0000
I,0.7364,0.4742,0.6639,0.6170,0.0000
I,0.7782,0.3505,0.6261,0.5780,0.0000
I,0.7573,0.4381,0.6134,0.5780,0.0000
I,0.7699,0.3557,0.6597,0.5532,0.0000
I,0.7699,0.4227,0.5840,0.5816,0.0000
I,0.7531,0.4175,0.6092,0.5922,0.0000
I,0.7615,0.3866,0.6345,0.5887,0.0000
I,0.7406,0.4021,0.6092,0.5567,0.0000
I,0.7824,0.4175,0.6261,0.5745,0.0000
I,0.7531,0.4381,0.6092,0.5603,0.0000
I,0.7406,0.4175,0.6050,0.5674,0.0000
I,0.7448,0.3660,0.5924,0.5461,0.0000
I,0.7782,0.3763,0.5966,0.5355,0.0000
I,0.7406,0.3299,0.6134,0.5816,0.0000
I,0.7448,0.3454,0.6050,0.5603,0.0000
I,0.7531,0.3557,0.6050,0.5496,0.0000
I,0.7782,0.3557,0.6092,0.5567,0.0000
I,0.7950,0.2629,0.5672,0.5390,0.0000
I,0.7992,0.3402,0.5882,0.5674,0.0000
I,0.7908,0.4433,0.6681,0.5922,0.0000
I,0.7280,0.3608,0.6681,0.5745,0.0000
I,0.8075,0.3454,0.6429,0.5532,0.0000
I,0.8117,0.3557,0.5798,0.5709,0.0000
I,0.7992,0.4381,0.6597,0.6206,0.0000
I,0.7908,0.3608,0.5546,0.5638,0.0000
I,0.7573,0.3041,0.6849,0.5390,0.0000
I,0.7866,0.3711,0.6681,0.5532,0.0000
I,0.7866,0.3557,0.6765,0.5638,0.0000
I,0.7364,0.3660,0.6176,0.5674,0.0000
I,0.7364,0.3454,0.6092,0.5922,0.0000
I,0.7531,0.3557,0.6681,0.5426,0.0000
I,0.8201,0.3557,0.6639,0.5567,0.0000
I,0.7824,0.3866,0.6723,0.5603,0.0000
I,0.7950,0.3402,0.6471,0.5816,0.0000
I,0.7615,0.4021,0.6429,0.5957,0.0000
I,0.8033,0.3918,0.6513,0.5638,0.0000
I,0.7782,0.4381,0.6513,0.5745,0.0000
I,0.7908,0.3608,0.6723,0.5957,0.0000
I,0.8243,0.4845,0.6975,0.5887,0.0000
I,0.7950,0.4485,0.6513,0.5638,0.0000
I,0.8494,0.4897,0.6807,0.5603,0.0000
I,0.7824,0.4124,0.6471,0.5674,0.0000
I,0.7908,0.4330,0.6429,0.5745,0.0000
I,0.7992,0.4381,0.6975,0.5709,0.0000
I,0.8536,0.4381,0.6765,0.5780,0.0000
I,0.7908,0.4381,0.6092,0.5603,0.0000
I,0.7531,0.4485,0.6513,0.5426,0.0000
I,0.8033,0.3763,0.6597,0.6028,0.0000
I,0.8033,0.3918,0.6555,0.5603,0.0000
I,0.7573,0.4381,0.6933,0.5567,0.0000
I,0.7992,0.4536,0.6933,0.5603,0.0000
I,0.7531,0.4485,0.6555,0.5461,0.0000
I,0.7782,0.3454,0.6597,0.5567,0.0000
I,0.7908,0.4381,0.6429,0.5567,0.0000
I,0.8033,0.4330,0.6681,0.5922,0.0000
I,0.7531,0.4227,0.6471,0.5887,0.0000
I,0.7950,0.4227,0.6050,0.5745,0.0000
I,0.7992,0.4278,0.7185,0.6348,0.0000
I,0.7950,0.4072,0.6891,0.5816,0.0000
I,0.7741,0.4072,0.7437,0.6028,0.0000
I,0.7615,0.4433,0.6849,0.5851,0.0000
I,0.8536,0.4845,0.7101,0.6170,0.0000
I,0.8536,0.5000,0.6723,0.6028,0.0000
I,0.8075,0.4381,0.6933,0.6028,0.0000
I,0.7992,0.5258,0.6681,0.6064,0.0000
I,0.8075,0.4072,0.6723,0.6489,0.0000
I,0.7950,0.4175,0.6723,0.5780,0.0000
I,0.8033,0.5206,0.7479,0.6206,0.0000
I,0.7992,0.4227,0.7185,0.5922,0.0000
I,0.8201,0.4330,0.6723,0.6135,0.0000
I,0.7699,0.4485,0.6218,0.6348,0.0000
I,0.7950,0.4433,0.6891,0.5532,0.0000
I,0.7866,0.4485,0.6723,0.6135,0.0000
I,0.7992,0.4639,0.6513,0.6135,0.0000
I,0.8410,0.3814,0.6723,0.5957,0.0000
I,0.8452,0.4330,0.6639,0.6064,0.0000
I,0.8117,0.3608,0.6933,0.6064,0.0000
I,0.7866,0.3814,0.6471,0.6028,0.0000
I,0.7908,0.4691,0.6471,0.5780,0.0000
I,0.8201,0.4639,0.6681,0.5674,0.0000
I,0.8368,0.4330,0.7227,0.6454,0.0000
I,0.8117,0.3918,0.6681,0.6028,0.0000
I,0.8201,0.4433,0.6597,0.6170,0.0000
I,0.8033,0.4433,0.6639,0.5887,0.0000
I,0.7908,0.3402,0.6429,0.6099,0.0000
I,0.8201,0.4381,0.7017,0.5745,0.0000
I,0.7741,0.3814,0.6471,0.5780,0.0000
I,0.8285,0.4742,0.6471,0.5567,0.0000
I,0.7531,0.4124,0.6471,0.5887,0.0000
I,0.7866,0.4227,0.6513,0.6028,0.0000
I,0.7908,0.3557,0.6597,0.5922,0.0000
I,0.7992,0.3711,0.6681,0.6064,0.0000
I,0.7908,0.4278,0.6008,0.6064,0.0000
I,0.7992,0.4639,0.6723,0.5745,0.0000
I,0.7950,0.4124,0.6429,0.5532,0.0000
I,0.7782,0.4691,0.6092,0.5461,0.0000
I,0.7322,0.4330,0.6597,0.5887,0.0000
I,0.7950,0.3918,0.6723,0.5851,0.0000
I,0.8159,0.4381,0.6176,0.5887,0.0000
I,0.8368,0.4433,0.6597,0.6028,0.0000
I,0.7992,0.3557,0.5924,0.5745,0.0000
I,0.8075,0.3814,0.6429,0.5922,0.0000
I,0.8033,0.3196,0.6471,0.5567,0.0000
I,0.7238,0.2938,0.6303,0.5780,0.0000
I,0.7531,0.2990,0.6723,0.5532,0.0000
I,0.8201,0.3454,0.6303,0.6099,0.0000
I,0.7573,0.3402,0.5756,0.5745,0.0000
I,0.7992,0.3247,0.6723,0.5993,0.0000
I,0.7531,0.3351,0.6092,0.5709,0.0000
I,0.8159,0.3557,0.6597,0.5993,0.0000
I,0.7406,0.3247,0.5462,0.5319,0.0000
I,0.7699,0.2268,0.6429,0.5390,0.0000
I,0.7992,0.3505,0.6092,0.5603,0.0000
I,0.7573,0.3505,0.5798,0.5816,0.0000
I,0.7782,0.3299,0.6303,0.5603,0.0000
I,0.7866,0.2526,0.6008,0.5745,0.0000
I,0.7364,0.2474,0.5924,0.5887,0.0000
I,0.7406,0.3041,0.5546,0.5674,0.0000
I,0.7406,0.2732,0.6134,0.5745,0.0000
I,0.8075,0.3299,0.6975,0.6135,0.0000
I,0.7280,0.2938,0.6050,0.5567,0.0000
I,0.7322,0.2784,0.5630,0.5957,0.0000
I,0.7782,0.3041,0.6176,0.5674,0.0000
I,0.7908,0.2990,0.5966,0.5638,0.0000
I,0.7322,0.3454,0.6597,0.5319,0.0000
I,0.8201,0.2990,0.5798,0.5745,0.0000
I,0.7615,0.3247,0.6639,0.5745,0.0000
I,0.7364,0.2938,0.5462,0.5461,0.0000
I,0.7782,0.2423,0.5672,0.5638,0.0000
I,0.7908,0.2784,0.6723,0.5816,0.0000
I,0.7406,0.3454,0.6050,0.5674,0.0000
I,0.7866,0.3196,0.6050,0.5567,0.0000
I,0.7699,0.2887,0.5966,0.5638,0.0000
I,0.7908,0.2835,0.6723,0.5957,0.0000
I,0.8033,0.3918,0.6681,0.5887,0.0000
I,0.7322,0.3299,0.6555,0.5567,0.0000
I,0.7782,0.3402,0.6597,0.5922,0.0000
I,0.7782,0.3402,0.6639,0.5603,0.0000
I,0.7950,0.3711,0.6849,0.5567,0.0000
I,0.7741,0.3608,0.6176,0.5355,0.0000
I,0.8117,0.3557,0.6176,0.5496,0.0000
I,0.7448,0.3660,0.6134,0.5532,0.0000
I,0.7866,0.3918,0.6849,0.5745,0.0000
I,0.7782,0.3608,0.6387,0.5319,0.0000
I,0.7741,0.4330,0.6723,0.5532,0.0000
I,0.7364,0.3711,0.6345,0.5674,0.0000
I,0.7448,0.2990,0.6134,0.5567,0.0000
I,0.7699,0.3557,0.6261,0.5355,0.0000
I,0.7615,0.3041,0.6092,0.5177,0.0000
I,0.7322,0.3247,0.6597,0.5603,0.0000
I,0.7573,0.3866,0.5840,0.5745,0.0000
I,0.7699,0.4021,0.6513,0.5461,0.0000
I,0.7782,0.4021,0.6345,0.6064,0.0000
I,0.7406,0.3505,0.6218,0.5355,0.0000
I,0.7573,0.4227,0.6555,0.5674,0.0000
I,0.7908,0.3608,0.6471,0.5567,0.0000
I,0.7573,0.3660,0.6723,0.5709,0.0000
I,0.8410,0.4175,0.6723,0.6135,0.0000
I,0.7699,0.4381,0.6933,0.5567,0.0000
I,0.7950,0.3814,0.6555,0.5567,0.0000
I,0.7866,0.4227,0.6933,0.5496,0.0000
I,0.7699,0.4330,0.6723,0.5816,0.0000
I,0.8452,0.4433,0.6723,0.6135,0.0000
I,0.8075,0.4485,0.6513,0.6099,0.0000
I,0.8075,0.5052,0.6639,0.6135,0.0000
I,0.7741,0.3918,0.7227,0.5638,0.0000
I,0.8201,0.5155,0.6807,0.5567,0.0000
I,0.7992,0.4485,0.6849,0.6064,0.0000
I,0.7950,0.4845,0.7185,0.6170,0.0000
I,0.8577,0.5052,0.6471,0.5957,0.0000
I,0.8661,0.5206,0.7689,0.6241,0.0000
